测试时间,条码,软件版本号,硬件版本号,环境温度(℃),温度保留1(℃),温度保留2(℃),满充容量(mAh),剩余电量(mAh),SOC(%),总电压(mV),实时电流(mA),循环放电次数(次),Pack状态(/),电池状态(/),Pack配置(/),制造信息(/),电芯温度1(℃),电芯温度2(℃),电芯温度3(℃),电芯温度4(℃),湿度(%),功率温度(℃),AFE状态(/),最高电压(mV),最高电压单体号(/),最低电压(mV),最低电压单体号(/),单体最大温度(℃),单体最小温度(℃),均衡状态(/),RTC通讯状态(/),EEPROM通讯状态(/),最大压差(mV),温差(℃),电芯01电压(mV),电芯02电压(mV),电芯03电压(mV),电芯04电压(mV),电芯05电压(mV),电芯06电压(mV),电芯07电压(mV),电芯08电压(mV),电芯09电压(mV),电芯10电压(mV),电芯11电压(mV),电芯12电压(mV),电芯13电压(mV),电芯14电压(mV),电芯15电压(mV),电芯16电压(mV),
2020年09月28日 15时47分39秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,506,3,51346,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3032,1,27,27,00 00 ,01 ,01 ,189,0,3032,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3221
2020年09月28日 15时47分43秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,506,3,51344,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3032,1,27,27,00 00 ,01 ,01 ,189,0,3032,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 15时47分57秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,506,3,51345,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3035,1,27,27,00 00 ,01 ,01 ,186,0,3035,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3221
2020年09月28日 15时48分11秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,506,3,51355,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3222,11,3040,1,27,27,00 00 ,01 ,01 ,182,0,3040,3221,3221,3221,3221,3221,3221,3221,3221,3221,3222,3220,3221,3221,3221,3221
2020年09月28日 15时48分15秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,506,3,51352,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3222,7,3033,1,27,27,00 00 ,01 ,01 ,189,0,3033,3221,3221,3221,3221,3221,3222,3222,3221,3222,3221,3220,3221,3221,3221,3221
2020年09月28日 15时48分19秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,506,3,51350,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3222,7,3035,1,27,27,00 00 ,01 ,01 ,187,0,3035,3221,3221,3221,3221,3221,3222,3221,3221,3221,3221,3220,3221,3221,3221,3221
2020年09月28日 15时48分31秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,506,3,51356,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3222,8,3041,1,27,27,00 00 ,01 ,01 ,181,0,3041,3221,3221,3221,3221,3221,3221,3222,3221,3221,3221,3220,3221,3221,3221,3221
2020年09月28日 15时49分41秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,505,3,51352,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3038,1,27,27,00 00 ,01 ,01 ,183,0,3038,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3221
2020年09月28日 15时49分56秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,505,3,51346,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3033,1,27,27,00 00 ,01 ,01 ,188,0,3033,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 15时50分07秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,505,3,51344,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3031,1,27,27,00 00 ,01 ,01 ,190,0,3031,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 15时50分17秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,505,3,51349,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3039,1,27,27,00 00 ,01 ,01 ,182,0,3039,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 15时50分31秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,505,3,51356,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3024,1,27,27,00 00 ,01 ,01 ,197,0,3024,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 15时50分45秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,505,3,51354,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3036,1,27,27,00 00 ,01 ,01 ,185,0,3036,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3221
2020年09月28日 15时51分34秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,504,3,51352,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3038,1,27,27,00 00 ,01 ,01 ,183,0,3038,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3221
2020年09月28日 15时54分01秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,504,3,51356,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3042,1,27,27,00 00 ,01 ,01 ,179,0,3042,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 15时55分02秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,532,3,51345,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3032,1,27,27,00 00 ,01 ,01 ,189,0,3032,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3221
2020年09月28日 15时55分15秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,532,3,51347,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3034,1,27,27,00 00 ,01 ,01 ,187,0,3034,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 15时55分29秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,532,3,51345,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3032,1,27,27,00 00 ,01 ,01 ,189,0,3032,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 15时55分37秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,532,3,51353,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3040,1,27,27,00 00 ,01 ,01 ,181,0,3040,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 15时56分07秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,532,3,51339,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3026,1,27,27,00 00 ,01 ,01 ,195,0,3026,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 15时56分39秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,531,3,51352,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3039,1,27,27,00 00 ,01 ,01 ,182,0,3039,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 15时56分52秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,531,3,51350,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3037,1,27,27,00 00 ,01 ,01 ,184,0,3037,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 15时57分22秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,531,3,51346,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3030,1,27,27,00 00 ,01 ,01 ,191,0,3030,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时00分01秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,530,3,51344,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3031,1,27,27,00 00 ,01 ,01 ,190,0,3031,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时00分23秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,530,3,51343,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3031,1,27,27,00 00 ,01 ,01 ,190,0,3031,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时00分35秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,530,3,51349,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3036,1,27,27,00 00 ,01 ,01 ,185,0,3036,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时00分40秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,530,3,51346,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3032,1,27,27,00 00 ,01 ,01 ,189,0,3032,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3221
2020年09月28日 16时00分52秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,530,3,51342,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3029,1,27,27,00 00 ,01 ,01 ,192,0,3029,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时01分03秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,530,3,51352,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3039,1,27,27,00 00 ,01 ,01 ,182,0,3039,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时01分18秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,529,3,51341,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3029,1,27,27,00 00 ,01 ,01 ,192,0,3029,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时01分29秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,529,3,51342,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3030,1,27,27,00 00 ,01 ,01 ,191,0,3030,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时03分10秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,528,3,51344,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3028,1,27,27,00 00 ,01 ,01 ,193,0,3028,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3219,3221,3221,3221,3220
2020年09月28日 16时03分22秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,528,3,51352,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3041,1,27,27,00 00 ,01 ,01 ,180,0,3041,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3219,3221,3221,3221,3220
2020年09月28日 16时03分33秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,528,3,51343,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3030,1,27,27,00 00 ,01 ,01 ,191,0,3030,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时03分45秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,528,3,51347,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3035,1,27,27,00 00 ,01 ,01 ,186,0,3035,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时11分47秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,526,3,51342,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3030,1,27,27,00 00 ,01 ,01 ,191,0,3030,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时14分04秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,525,3,51343,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3031,1,27,27,00 00 ,01 ,01 ,190,0,3031,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时14分16秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,525,3,51330,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3017,1,27,27,00 00 ,01 ,01 ,204,0,3017,3221,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时14分28秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,525,3,51351,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3039,1,27,27,00 00 ,01 ,01 ,182,0,3039,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时15分16秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,524,3,51341,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3029,1,27,27,00 00 ,01 ,01 ,192,0,3029,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时15分21秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,524,3,51345,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3032,1,27,27,00 00 ,01 ,01 ,189,0,3032,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时16分19秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,524,3,51341,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,2,3029,1,27,27,00 00 ,01 ,01 ,192,0,3029,3221,3221,3220,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时18分03秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,523,3,51349,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3031,1,27,27,00 00 ,01 ,01 ,190,0,3031,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3219,3221,3221,3221,3220
2020年09月28日 16时20分03秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,522,3,51342,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3030,1,27,27,00 00 ,01 ,01 ,191,0,3030,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时20分26秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,522,3,51341,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3029,1,27,27,00 00 ,01 ,01 ,192,0,3029,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时20分39秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,522,3,51339,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3028,1,27,27,00 00 ,01 ,01 ,193,0,3028,3220,3221,3220,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时20分44秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,522,3,51338,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,3,3027,1,27,27,00 00 ,01 ,01 ,194,0,3027,3220,3221,3221,3221,3221,3221,3221,3221,3221,3221,3220,3221,3221,3221,3220
2020年09月28日 16时20分48秒,1458723694568231,FWBAT-GX-A8-V024M,HWBAT-GX-A8-V101,27.0,2731,2731,15000,522,3,51349,0,0,20 03 ,00 00 ,0,10000,27,27,27,27,0,27,01 ,3221,5,3040,1,27,27,00 00 ,01 ,01 ,181,0,3040,3220,3220,3220,3221,3221,3221,3221,3221,3221,3221,3219,3221,3221,3221,3220
